document_id,terms
f18413,dhl global forwarding|iata ceiv pharma certifications|dhl global|iata ceiv pharma|ceiv pharma certification
9b33ef,aerospace logistics firm b&h worldwide|hong kong airlines aog contract|hong kong airlines|b&h worldwide ceo|hong kong facility
54868a,first variation pharma 4 station|delta cargo president|delta cargo|cargo stations|pharma 4 stations
8e4f75,lufthansa cargo data|lufthansa cargo|air cargo customers|cargo customers|cargo partner
47177b,hong kong-based tigers logistics|tigers logistics|tigers agents|tigers|instant freight rate quotes
23f449,healthy pharma growth|abc pharma product|pharma products|pharma customers|specialist pharma services
0d8c8a,more pharma community members|driving pharma traffic van stekelenburg|more schiphol players|14-member quality pharma initiative|pharma gateway amsterdam
686c0e,delta cargo|csafe rap container|csafe pharma ulds|delta vice president|more pharma logistics news
ccd888,cathay pacific cargo|cathay pacific|new pharma uld option|pharmaport 360 temperature-controlled airfreight container|pharmaport 360 containers
da582b,flower shipment data|flower shipments|amsterdam airport schiphol|cargo data|holland flower alliance
aa6a86,cargo iq members|cargo iq executive director|cargo iq team|value cargo iq|cargo iq
b0c0e9,iata cargo-xml standards format|wco cts application|wco cts|electronic cargo manifest information|iata director
da8d06,pangea group|pangea logistics network|more freight forwarder news|300 freight forwarder members|freightalia digital platform
a12ce1,frankfurt cargo handlers fcs|cargo handler frankfurt cargo services|system fair@link system|own slot management system|frankfurt truck slot
3b39e8,sharjah aviation services|new- generation cargo management system|cargo flash n gen cms|cargo management suite|cargo flash
fbe0d2,e-dangerous goods declaration|air freight advances|air freight industry|dangerous goods declaration|interest group air cargo switzerland
6143a9,ceiv pharma industry standard|iata ceiv pharma certification|aero inks mou|pharma|air cargo industry
ddf27b,gdp renewal audit|cargolux airlines|cargolux director|cargolux|gdp certification
cc3acf,paris charles de gaulle airport|airport operator aéroports de paris|paris charles de gaulle|new cargo facility|new facility
b82e48,new look executive team|iag cargo|executive team|new director|chief executive officer
346a0c,cathay pacific cargo|cathay pacific general manager|cathay pacific|container partnership|pharmaport 360 containers
f8573d,freight rate quote engine|freight rate engine|tigers|built-in rate management platform|instant freight rate
0a1909,pilot freight services|pilot freighter services|el paso facility|nearby el paso ysleta port|pilot
8c5019,liege airport|alibaba cloud intelligence|alibaba cloud|biggest cargo airport|exemplary aviation hub
893146,schiphol cargo business development director|schiphol cargo|amsterdam airport schiphol|pharma supply chains|pharma e-book
e613b5,global airfreight international|iata ceiv pharma certification|global airfreight|iata ceiv certification|iata ceiv
92e797,iata ceiv pharma certification|ceiv pharma certification|ceiv pharma|ana|first japanese carrier
87ce5c,uld management firm jettainer|new uld software|uld fleet work|uld fleet usage|uld fleets
9a9e63,peli biothermal vice president|peli biothermal products|peli biothermal|credo rental programmes|toronto drop point
eb9449,luxembourg airport operator lux-airport|largest air cargo terminal operators|two more airport operators|largest cargo airport|air cargo china 2016 exhibition
989693,cargolux global product manager|cargolux airlines international|gdp certificate|cargolux director|gdp surveillance audit
88a9ae,air cargo industry champ cargosystems|traxon cdmp users|champ cargosystems|traxon cdmp|worldwide cargo iq airline shipments
13e477,csafe global|global operations|expanded service centre|amsterdam airport schiphol|operational footprint
0d16cf,brucargo customs export app|customs export app|customs export application|brussels airport company head|brussels airport company
6c2384,iag cargo|iag companies|second-annual cargo facts emea|future cargo logistics|cargo arm
4031db,uld firm unilode aviation solutions|onasset complete bluetooth uld trial|unilode chief executive benoît dumont|uld tracking data|unilode
87665e,companies swissport international ag|cargo handler apron gmbh|new custom-built air cargo warehouse|stuttgart cargo facility|second largest cargo hub
c9623b,south african operations|south africans|south africa|south pacific|bona fide freight agents
607de0,air cargo center|vienna airport|air cargo|airport site|airport
659eaf,carriers air cargo solution|integrated cargo logistics solution|air cargo value chain|air cargo industry|air carriers
3fe5a7,digistics cargo solution|integrated cargo logistics solution|air cargo carriers|cargo solution|cargo business
bcf241,brucloud app|air cargo community representation group|new customs export application|entire forwarding community|brucloud project
9376e0,customer swiss worldcargo|swiss worldcargo|swiss handler cargologic|air cargo corridor|swiss head
bccc81,new penang cargo hub|ceva executive vice president|penang international airport|ceva logistics|new multi-user facility
5d8480,blockchain shipment tracking|parcelive partnership|blockchain logistics company|shipchain|blockchain tracking
b2df17,stockholm arlanda airport service centres|csafe global|csafe containers|european service centre network|arlanda service centres
b47125,rsa global|rsa national|rsa|new fulfilment option|integrated fulfilment solution
f9e9f0,deutsche post dhl group|urban logistics center|dhl supply|new logistics center|dhl
e5d88c,kerry logistics|global air freight business|global freight forwarding|international freight forwarding division|two more directors
1ec7e3,frankfurt freight system|dakosy fair@link cargo community|agent fcs frankfurt cargo services|more functions|fraport license plate recognition system
f168db,blockchain-based app|logistics services provider tcompanies|peir app|container damage|blockchain-encrypted app
2def18,yusen logistics|yusen|pharma gateway|pharma customers|pharma supply chain
bcb769,lufthansa cargo executive board member|lufthansa cargo it|lufthansa cargo|lufthansa group chief|lufthansa group
ca70a2,yearly air cargo sustainability award|international air cargo association|air cargo industry|air cargo logistics sector|air cargo business
a943f1,ahs berlin aviation handling services|aeroground berlin|berlin airports|berlin location|ahs
67da5c,pelican biothermal vice president|pelican biothermal|credo cube shippers|credo proenvision|credo
528361,seventh foreign trade zone|foreign trade zone|dhl global|dhl|three additional ftz locations
2ae73d,vienna centre|vienna airport|international machine manufacturer|spare parts logistics|supply chain revolution
a37c7e,korean air|uld management solutions provider|uld management solutions|five-year uld management contract|regional uld management office
e41096,iata ceiv pharma certification|sia cargo|singapore airlines cargo|ceiv pharma certification|ceiv pharma community
9ef97e,frankfurt cargo city süd|new cargo terminal|lödige director airport logistics solutions|swissport|cargo flows
69140d,dnata|new acquisitions|latest acquisitions|bolloré logistics uae|annual acquisition project
868c74,cathay pacific cargo partners|cathay pacific cargo|cathay pacific|advanced passive thermal containers|general manager cargo service delivery
920388,connected air cargo masterclass|air cargo belgium|air cargo supply chain|air cargo community|air cargo professionals
adcabf,first wfs ceiv station|first wfs station|iata ceiv pharma certification|first worldwide flight services|iata ceiv pharma
510fc5,cairo airport cargo company|air cargo industry stakeholders|iata ceiv pharma|pharma community initiative|ceiv pharma
a3b93b,pelican biothermal solutions|pelican biothermal|cold chain maintenance solutions|biothermal solutions|pelican cold-chain logistics
d92e1f,pos malaysia international hub|pos malaysia|tigers ltd|tigers e shop|tigers
d396af,ceva logistics|independent global healthcare sector|global healthcare sector|ceva|global healthcare
ce676a,brussels airport company|mvd free airport|brussels airport|international airports|brussels
388c3b,air india cargo|indian flag carrier air india|air cargo|air india|unisys digistics modules
142373,db schenker|traxon cargohub solution|champ cargosystems|traxon cargohub|champ
67ee0c,cargo airship development|aeroscraft cargo airship|heavy-lift cargo airship|variable-buoyancy cargo airship|next stage
316201,iag cargo chief executive officer|iag cargo|iag|hangar 51 programme|intensive 10 week collaborative programme
8e2253,cargogate scores points|cargogate|cargo|munich airport|45th anniversary
460f12,zurich-based cargo handler swissport|heathrow cargo handling ltd|cargo handling ltd|swissport|global cargo business
