document_id,terms
0c710f,panalpina|new airfreight booking platform|instant rate quotations|airfreight customers|platform
dc79ee,air|sea freight|gebruder weiss|sea office near stuttgart|andreas kayser
f86d94,qatar cargo|cargo|seamless cool chain|pharma product|facility
db5c51,new innovation website|industry|logistics|company|air cargo community
3cdfdd,bolloré|heathrow skyline facility|skyline|business|french logistics giant
0d7d62,certification versus iata|gdp|hsa|ceiv-pharma program|swiss forwarder
6e89c6,aero|pharma|pharmaceutical shippers|johnson|sixteen members
b9bcad,e-awb|iag|cargo industry|customers|network
0f83a0,company|paycargo|van der walt|new americas president|ceo
35c834,pactl|ceiv-pharma certificate|eco-friendly cool-chain center|facility|cool
52c150,cargocast|piece-level tracking|automated warehouse operations|proprietary processes|costs
6cd324,delta cargo|cargo today|operations|iata|gareth joyce
e38352,traxon cdmp system|klm|customers|quality|martinair
3217d2,jettainer|service|cool management|airline|bezold
b74c8a,customers|new digital portal|panalpina|partners|industry game changer
41e384,critical|new customer service team|products|iag cargo|service enquiries
ea2ef5,new facility|forwarder crane|new amsterdam airport office|key|client
bc9b92,csafe|virgin atlantic cargo|rap|cargo|rkn t2
f2a3f8,japanese cargo community system|ccsj|system|arnaud lambert|customer invoicing
af38d5,iata|etihad cargo|innovation award finalists|submissions|innovative solutions
b8376f,etihad cargo|rfs|micco|road feeder services|gcc
60bf0a,cargologic|new cold storage area|airport|swiss worldcargo|zurich cool chain expansion
55b7c1,champ|weight|balance system|west atlantic|load
7d15c2,uld tracking|115 warehouses|swissport warehouses|vast|inventory control
cba1f1,johan nordenberg|new coo|envirotainer|company|industry
73b7ba,system|hi-tech baggage|airport logistics|siemens|incheon airport
9ad837,csafe rap containers|delta cargo|delta|cold-chain programme|life-science companies
4d106d,dfw|ceiv pharma|pharma gateway|cargo usa|logistics
ede368,start-up helpdesk|dhl global forwarding|traditional|departments|flexible support
184645,customers|booking|prices|new online booking portal|wright
f91420,ceiv pharma certification|dfw|viable pharma gateway|cargo community|john ackerman
67ba35,aisats chief executive officer|poultry|certification office|plant quarantine inspection|vegetables
cc3b3f,connecta|medium size forwarders|e-awbs|champ|time
f1964f,b2b e-commerce platforms|bolloré logistics|platforms|new services|french logistics company
cb9b83,kerry logistics|freight forwarding|group|director|airfreight business
0fad75,priority freight|customs standards|appropriate security|operations|time-critical logistics
714964,csafe rap|swiss worldcargo|aircraft|latest active temperature-controlled container|everyday
02ee93,pactl|shanghai airport authority|mou|airbridgecargo|iata ceiv pharma-certified
197ade,system co-operation|champ|pangea logistics network|members|pangea sign
7c9f54,cargo iq|control platform|medium-sized forwarders|new shipment planning|sme solution
43c18d,uld management company|jettainer|container|infrastructure|15th anniversary
7b38be,finnair|ground operations|mikko tainio|jaakko schildt|time
cdfd69,hive|trade|ciffa members|compliance|network
47eac4,frankfurt perishables centre|pcf|20 years|fruits|vegetables
6a0256,gdp academy training workshop|temperature-sensitive pharmaceutical|india|exelsius|iag cargo
30f410,qantas freight|qantas|grant fenn|iata|government agencies
e7564d,marco del giudice|iata ceiv programme|acw|company|pharmaceutical industry
2ffe73,envirotainer|san juan|solutions|rap e2|american-based customers
f054c4,lufthansa cargo|cathay pacific|cooperation agreement|hong kong|airlines
6dadad,new network|membership applications|tough selection process|right|external auditing
f50334,airport authorities|global pharma tracker|forwarders|handlers|brussels airlines
047034,special cargo|changi airport|pharma logistics|air cargo volumes|airlines
14a640,chep aerospace|chep uld deal|air caraïbes atlantique|efficient whilst|solutions
6c2a13,life science products|rap container|autonomous temperature management programming|innovative air recirculation system|unique
9b4df9,turkish cargo|qep accreditation|envirotainer providers|temperature-controlled freight industry|tel aviv
2a1e1c,champ traxon cargohub|electronic air waybill|largest carriers|vice president commercial|e-awb
ec73f5,berlin service centres|peli biothermal|berlin|basel|network stations
530936,va-q-tec|japan|tempchain service network|thermal insulation|product
dfb648,certificate|regional director europe|iata ceiv pharma|rome fiumicino|airport community
c9a56c,tlx pcm cargo|pcm|cover|light|thin
7f257c,gls hong kong|solution logitude|ezycargo|champ|able
efec62,new cargo user forum|service providers|agents|south|cargo hub
4ac1d2,customers|american airlines cargo|uld|temperature|simpler
845e9c,gefco|life science|healthcare sector|logistics|clients
9e08a3,pharma|aero|cargo|freight|changi international airport
0db6fe,dhl|e-commerce shipments|new dhl express facility|largest cargo development|cross-border trade
5823c9,cargo-xml|qatar|iata|standard|customers
edcd14,nokscoot|unilode inks|uld pool|taiwan|ceo
206239,dhl global forwarding austria|logistics company|gebrüder|austrian forwarder segments|high-tech logistics division
40041e,challenges|e-commerce experts|europe|workshop|potential collaborative opportunities
42d9ca,new ilogistics center near|cargo-partner|vienna|ljubljana airport|company
52a80f,swissport sign|cargocity south|fraport|facility|south
d32912,delta cargo|origin airport|product|pharma logistics|certification programme
d0452d,company|americas|tower|control|management
25b3e2,swissport kenya|facility|rachael ndegwa|ja 290 watt-peak polycrystalline modules|energy demand
2bf30b,nagel|kuehne|cargo area|general operations|facility
bb961c,jettainer|environment|market lightweight pallets|material|paper beams
ade228,ceva ready|customs entries|import services|jane pedersen sorensen|cargowise
94fe02,dhl|chain|transport operations|pak|smart warehouse solution
17d404,slot booking application|sba|app|raf van espen|company
d7fce2,van der zwet|consultant sasi|hans|airports|solutions
a13242,lufthansa cargo|united airlines|network|europe|customers
c7e4d7,swissport cargo services frankfurt|frankfurt|ceiv pharma|healthcare shipment|specific equipment
51c86a,amerijet international airlines|ceiv certification|temperature controlled|pharmaceutical industry|airline
a0b6f3,delta cargo|cargo|bluetooth tracking capability|customers|year
f3df2a,unilode|10-year partnership|cargo growth|network demands|benoît
efff41,aero secretary general|pharma|frank van gelder|collaborative pharmaceuticals platform pharma|experience
1992f1,tigers|customs brokerage|international freight|germany|switzerland
97b186,lufthansa cargo|lufthansa honours road feeder partners|award|flight operations|rfs
e7d21a,active|csafe containers|latam cargo|pharma options|temperature ranges
996993,audit complexity|sfoc audit certification|airlines|arc|sats gateway services
104325,logi-sys|softlink global|director|win online platform|business
44c922,jettainer|repair companies|deufol airport services|repair partner|flexibility
f25e0a,new app|time|sara van gelder|delivery yesterday|airport
85c6d9,turkish cargo|healthcare products|pharma certification|latest airline|pharmaceutical operations
358c1b,thermal containers|va-q-tec|new collaboration|innumerable customers|thanks
229794,-20 degrees|celcius|chain facility|mnx|mnx chief executive
ff2385,schiphol|delhi airport|delhi|product development|cargo trade lane
e37d2f,cargonaut|information platform|well-managed processes|nanne onland|strong
697e53,dokasch temperature|solutions|opticooler|able|china airlines pens
b3c688,new website|new track|navigation applications|customers|middle east carrier
bacb78,unilode|uld manufacturer|integrated solution|uld management solutions provider|palnet
ca5de7,e-awb seminar|tiffa|airlines like lufthansa|e-freight|freight forwarders
3c0b97,wfs|cargo handler worldwide flight services|pharma volumes|airline customers|facility
aaa4b0,dhl|latam life science|market|key|transaction value confidential
c609cf,industry|group discussion|wca president david yokeum|airfreight|accenture freight
300c5c,alitalia|cool container firm|italian carrier|va-q-tec|cargo vice president
2c1870,özen|tiaca board|impressive new airport|international air cargo association|turkey
0530bb,digital india-netherlands air cargo corridor|kale logistics|mumbai airport|cargonaut|schiphol airport
43a146,iris|geodis|french freight forwarder|kpi management|bookings
35bf02,pharma transporter|brussels airport|logistics players|innovative partner|pharmaceutical sector
bb468d,unilode|technologies|data|cathay pacific cargo terminal|air freight journey
6f627c,brazil-usa medical express service|exports|dhl|dry ice supplies|investigator sites
733bd1,management system|customer experience|development jessica tyler|complex|team
f9569e,cargo solution|cargo operations|korean air cargo|operational efficiency|cargo technology platform
ee2d40,kuehne|nagel|customers|new app|services
9264a4,mou|kale logistics|air cargo india conference|cargonaut|digital corridors
b4ced9,iag cargo|pharmaceuticals market|new constant climate centre|56 ake|units
38ccfd,supply chain|edgd|digitisation strategy|iata dangerous goods declaration|modern data
47a4e9,hellmann|customer orientation|airfreight capacity|latest company|officer air
c09f2d,tigers|container freight station|e-commerce market|hong kong-based logistics company|new facility
0ca213,el al israel airlines cargo|cargo|israeli airline|transformation process|customer base
6acb51,awards|development partner dubai airport authority|roamworks|software|roamworks cargo security suite
0100d1,cargo iq|emirates|skycargo|cocc|emirates set service standards
ef4fc0,oman air cargo|uld management effective|jettainer|trainings|right services
af3f4f,new facility|oman air cargo|bulk cold rooms|commercial cargo|strong
5e89f7,customer|systems|panalpina|employees|single provider
8b6f2e,tnt|fedex|clinical trials sector|accurate delivery performance|time-sensitive shipment
ba7fef,wfs|swiss worldcargo|new york|special products manager|michael simpson
d8d047,uld management firm|jettainer|ulds|lease|positioning
cce165,bolloré|singapore economic development|board|open state-of-the-art singapore site|productivity
3dcd4b,va-q-tainers|temperature|iag cargo|customers|cost efficient solution
88a81e,descartes|cloud-based global logistics network|gln|systems group|customs security
de646e,csafe|cool chain service|containers|support|uld producer
d8d09f,air cargo community frankfurt|frankfurt|airport community|new members|new products
655251,iag cargo|gdp|new constant climate centre|madrid hub|new good distribution practice
8c3533,multi-client facility|ups|colombia|good manufacturing practice|current
4c69c3,cargo team|brussels airport|team|operational|cargo business unit
278134,provider trinium|wise tech global|warehouses|containerport group|supply chain
d22446,sats coolport|singapore|new trade flow|company|capabilities
83a690,new|cargolux website|e-services|direct access|user-friendly way
4e737e,liege airport|airport|franz|key role|deep respect
48cd13,tigers|e-commerce|multi-million-euro mega hub|rotterdam facility|plans
395b07,turkish cargo|web portal|users|innovative interface|unmanned ground vehicles
091061,finnair|state-of-the-art cargo terminal|tainio|time|new era
2c08d2,unilode|aeronet services|repair centres|pallet|repair organisation
