document_id,terms
9a9e63,demand rental programme|toronto drop point|credo xtreme pallet shippers|critical temperature requirements|ats healthcare
eb9449,air cargo terminal operators|healthcare products|gdp|pharma deal|luxembourg airport operator lux-airport
989693,gdp certification|cargolux global product manager|north east asia|pharma|company management systems
88a9ae,air cargo industry champ cargosystems|quality management solution|flight view|airline shipments|service performance
13e477,expanded service centre|amsterdam airport schiphol|global operations|regional service team|rap active temperature-controlled containers
0d16cf,customs export app|brussels airport company head|data|cargo community|excise duties advisory general
6c2384,future cargo logistics|accelerator program|uld container management|algorithm|demo day next month
4031db,mobile in-flight tracking application|air cargo supply chain|uld firm unilode aviation solutions|bluetooth connection|live in-flight temperature monitoring
87665e,car cargo shipments|frankfurt airport|global cargo network|new custom-built air cargo warehouse|germany
c9623b,south africa|bona fide freight agents|service|bookings|south african operations
607de0,air cargo center|vienna airport|export production value|rooftop photovoltaic electricity|logistics sector
659eaf,carriers air cargo solution|logistics management system|cargo revenue accounting|integrated cargo logistics solution|airlines real-time visibility
3fe5a7,integrated cargo logistics solution|business processes|air carriers|cargo revenue accounting|logistics management system
bcf241,new customs export application|air cargo community representation group|brucloud app|brussels airport|information
9376e0,paperless cargo acceptance processes|swiss handler cargologic|gdp|quality corridor|pharmaceutical industry
bccc81,new penang cargo hub|advanced warehouse management system|penang international airport|future expansion|mainland malaysia
5d8480,blockchain shipment tracking|device|blockchain logistics company|shipments|cellular networks
b2df17,stockholm arlanda airport service centres|global operations|active container fleet|zurich|quality temperature-sensitive shipping solutions
b47125,integrated fulfilment solution|dubai|advanced air cargo services|consumers|infrastructure
f9e9f0,"singapore facility|164,000-square-foot logistics hub|southeast asian region|technologies|various high-tech customers"
e5d88c,global air freight business|kerry logistics|overall development|international freight forwarding division|executive director
1ec7e3,frankfurt freight system|license plate information|logistics service provider|customs process|shipments
f168db,photo equipment interchange receipt|logistics companies|supply chain|container damage|blockchain-encrypted app
2def18,yusen logistics|european road network|healthcare industry|operation links|pharma gateway
bcb769,lufthansa cargo executive board member|system replacement projects|airline industry|capital expenditure limit|seamless collaboration
ca70a2,air cargo industry|initiatives|champ team|long-term partnership agreement|co2 emission calculator solutions
a943f1,ahs berlin aviation handling services|german companies|berlin airports|market position|joint sales activities
67da5c,long-term rental programme|cold chain pharmaceutical distribution industry|credo cube shippers|reserve|refurbishment
528361,cargo airport growth summit|jfk location|u.s|event updates|trade scenarios
2ae73d,production facilities|spare parts logistics|international machine manufacturer|vienna centre|shipments
a37c7e,korean air|uld management solutions provider|cargo business division|five-year uld management contract|global uld pool
e41096,singapore airlines cargo|ceiv pharma certification|first airport community|global independent association|air cargo supply chain
9ef97e,frankfurt cargo city süd|retrieval system|lödige director airport logistics solutions|main deck unit load devices|new warehouse
69140d,menzies distribution subsidiary|annual acquisition project|majority stake|market position|dubai express
868c74,cathay pacific cargo partners|advanced passive thermal containers|subsidiaries|several container network stations|different temperature ranges
920388,air cargo community|extensive training programme|brussels airport company|air cargo supply chain|air cargo professionals
adcabf,iata ceiv pharma certification|brussels airport|major stations|new facilities|gdp
510fc5,cairo airport cargo company|pharma community initiative|pharmaceutical multinational clients|reliable end-to-end air transportation|air cargo industry stakeholders
a3b93b,cold chain logistics distribution|pelican biothermal solutions|brazil|consumers|customers asset management solutions
d92e1f,pos malaysia international hub|tigers ltd|ocean transportation services|in-house marketplace|asia pacific area
d396af,independent global healthcare sector|supply chain management industry|medical equipment|senior vice president|business development
ce676a,brussels airport company|global pharma distribution|cargo development manager|mission|pharma gateway
388c3b,air india cargo|real-time revenue accounting|shipment status|cargo business|reconciliation solution
